CodAerolinea|IDAerolinea|AeropuertoOrigen|AeropuertoOrigenID|AeropuertoDestino|AeropuertoDestinoID|OperadoCarrier|Stops|Equipamiento|TicketsVendidos|Lugares|PrecioTicket|KilometrosTotales|Fecha|ocupacion
DL|2009|MCO|3878|MSP|3858||0|753 757|249|339|56.66|1149.7|2023-01-01|73.45132743362832
DL|2009|MCO|3878|OMA|3454|Y|0|E75|336|421|65.99|2004.12|2023-01-01|79.80997624703087
DL|2009|MCO|3878|PIT|3570|Y|0|CR9|159|233|53.08|4231.05|2023-01-01|68.24034334763948
DL|2009|MCO|3878|RDU|3626|Y|0|CR9|271|333|50.54|1819.85|2023-01-01|81.38138138138137
DL|2009|MCO|3878|RIC|3608|Y|0|CR9|33|57|58.73|2362.21|2023-01-01|57.89473684210527
DL|2009|MCO|3878|SAT|3621|Y|0|CR9|151|245|66.42|2323.62|2023-01-01|61.63265306122449
DL|2009|MCO|3878|SDF|4014|Y|0|E75|198|265|79.21|2746.41|2023-01-01|74.71698113207546
DL|2009|MCO|3878|SDQ|1762|Y|0|738|265|346|71.25|1950.19|2023-01-01|76.58959537572254
DL|2009|MCO|3878|SLC|3536||0|757 738 73H|106|174|69.72|5978.5|2023-01-01|60.91954022988506
DL|2009|MCT|2194|DOH|2241|Y|0|332|153|210|70.94|7275.299999999999|2023-01-01|72.85714285714285
DL|2009|MDT|3542|ATL|3682||0|M88|274|334|50.24|4490.7|2023-01-01|82.03592814371258
DL|2009|MDT|3542|DTW|3645|Y|0|CR9 CRJ|114|184|79.75|2318.78|2023-01-01|61.95652173913043
DL|2009|MDW|3747|ATL|3682||0|319 320 717|186|267|74.16|1226.68|2023-01-01|69.66292134831461
DL|2009|MDW|3747|DTW|3645|Y|0|CR7 CR9 E75|63|102|68.71|1637.38|2023-01-01|61.76470588235294
DL|2009|MDW|3747|MSP|3858|Y|0|E75 E70 CR7 CR9|77|137|60.68|4233.77|2023-01-01|56.20437956204379
DL|2009|MEM|3473|ATL|3682||0|M88 320 319|311|386|59.87|1188.61|2023-01-01|80.56994818652849
DL|2009|MEM|3473|CVG|3488|Y|0|CRJ|120|159|60.8|1957.93|2023-01-01|75.47169811320755
DL|2009|MEM|3473|DCA|3520|Y|0|E70|210|273|65.02|1715.0|2023-01-01|76.92307692307693
DL|2009|MEM|3473|DEN|3751|Y|0|CR9|151|200|58.87|1508.85|2023-01-01|75.5
DL|2009|MEM|3473|DFW|3670|Y|0|CRJ|198|250|72.92|1149.18|2023-01-01|79.2
DL|2009|MEM|3473|LAS|3877||0|738|251|305|65.12|2202.38|2023-01-01|82.29508196721311
DL|2009|MEM|3473|LAX|3484||0|320|131|195|67.53|2693.91|2023-01-01|67.17948717948717
DL|2009|MEM|3473|MCI|3458|Y|0|CRJ|114|173|71.09|8886.53|2023-01-01|65.89595375722543
DL|2009|MEM|3473|MCO|3878||0|M88|237|317|51.96|1511.95|2023-01-01|74.76340694006309
DL|2009|MEM|3473|MSP|3858||0|M88|242|319|56.87|1074.54|2023-01-01|75.86206896551724
DL|2009|MEM|3473|MSY|3861|Y|0|CRJ ERJ|94|138|63.74|2938.37|2023-01-01|68.11594202898551
DL|2009|MEM|3473|ORD|3830|Y|0|ERJ CRJ CR9|142|228|68.5|8696.94|2023-01-01|62.28070175438597
DL|2009|MEM|3473|PIT|3570||0|ERJ|101|178|54.24|2590.11|2023-01-01|56.74157303370787
DL|2009|MEM|3473|RDU|3626|Y|0|CRJ|236|317|50.83|3439.11|2023-01-01|74.44794952681389
DL|2009|MEX|1824|ACA|1783||0|738|203|271|61.6|822.19|2023-01-01|74.90774907749078
DL|2009|MEX|1824|ATL|3682||0|73H 73W 738|161|205|73.01|1164.87|2023-01-01|78.53658536585367
DL|2009|MEX|1824|DTW|3645||0|319|53|83|70.42|7415.8|2023-01-01|63.85542168674698
DL|2009|MEX|1824|JFK|3797||0|738 787 757|125|190|56.89|5752.3|2023-01-01|65.78947368421053
DL|2009|MEX|1824|LAX|3484||0|737|40|55|56.34|2695.78|2023-01-01|72.72727272727273
DL|2009|MEX|1824|MIA|3576||0|737|73|96|53.73|1658.1999999999998|2023-01-01|76.04166666666666
DL|2009|MEX|1824|MID|1819||0|737|333|398|52.73|3392.4|2023-01-01|83.66834170854271
DL|2009|MEX|1824|ORD|3830||0|737|316|385|55.31|1535.6|2023-01-01|82.07792207792208
DL|2009|MEX|1824|SFO|3469||0|737|296|359|79.6|2381.23|2023-01-01|82.45125348189416
DL|2009|MEX|1824|VSA|1853||0|EMJ|68|113|61.23|1457.29|2023-01-01|60.17699115044248
DL|2009|MGA|1863|ATL|3682||0|319 320|84|137|68.57|3821.71|2023-01-01|61.31386861313869
DL|2009|MGM|4115|ATL|3682|Y|0|CRJ|157|196|57.92|1385.25|2023-01-01|80.10204081632652
DL|2009|MHT|4011|DTW|3645||0|ERJ|328|398|74.2|3049.42|2023-01-01|82.41206030150754
DL|2009|MHT|4011|LGA|3697||0|ERJ|302|397|76.76|3371.42|2023-01-01|76.0705289672544
DL|2009|MIA|3576|CDG|1382|Y|0|77W|219|291|55.15|5774.400000000001|2023-01-01|75.25773195876289
DL|2009|MIA|3576|DTW|3645||0|320 M88|69|84|54.86|3217.5|2023-01-01|82.14285714285714
DL|2009|MIA|3576|FCO|1555|Y|0|772 330|259|352|69.05|5341.599999999999|2023-01-01|73.57954545454545
DL|2009|MIA|3576|JFK|3797||0|M88 73H 738 319|190|280|72.23|6480.299999999999|2023-01-01|67.85714285714286
DL|2009|MIA|3576|LAX|3484||0|738|117|173|58.61|1332.32|2023-01-01|67.63005780346822
DL|2009|MIA|3576|LGA|3697||0|320 M88 738|27|45|64.38|2634.76|2023-01-01|60.0
DL|2009|MIA|3576|MEX|1824||0|737|294|368|76.47|3357.7999999999997|2023-01-01|79.8913043478261
DL|2009|MIA|3576|MID|1819||0|EMJ|281|357|61.9|1941.85|2023-01-01|78.71148459383754
DL|2009|MIA|3576|SVO|2985||0|332|118|197|64.16|1094.83|2023-01-01|59.89847715736041
DL|2009|MID|1819|MIA|3576||0|EMJ|120|148|71.32|2718.6000000000004|2023-01-01|81.08108108108108
DL|2009|MKE|3717|DTW|3645||0|M88 717 M90 320 319|265|326|60.9|6870.0|2023-01-01|81.28834355828221
DL|2009|MKE|3717|MCO|3878||0|M88|67|97|73.3|1149.19|2023-01-01|69.0721649484536
DL|2009|MLI|4072|DTW|3645|Y|0|CRJ|300|384|55.64|1462.7|2023-01-01|78.125
DL|2009|MLU|3732|ATL|3682|Y|0|CRJ|184|239|56.32|6717.1|2023-01-01|76.98744769874477
DL|2009|MNL|2397|NRT|2279||0|744|64|95|68.55|3213.8|2023-01-01|67.36842105263158
DL|2009|MOB|3782|ATL|3682||0|717 319|123|202|73.02|2368.0|2023-01-01|60.89108910891089
DL|2009|MOT|3498|MSP|3858|Y|0|E75 CRJ CR9 E70|32|63|63.03|1295.38|2023-01-01|50.79365079365079
DL|2009|MQT|6838|DTW|3645|Y|0|CRJ|172|244|63.93|2341.1|2023-01-01|70.49180327868852
DL|2009|MSN|3459|ATL|3682||0|73W 320|334|426|75.54|5462.4|2023-01-01|78.40375586854461
DL|2009|MSN|3459|DCA|3520|Y|0|E70|182|255|68.01|3909.24|2023-01-01|71.37254901960785
DL|2009|MSN|3459|DTW|3645||0|M88 320 319|311|391|59.81|1096.88|2023-01-01|79.53964194373401
DL|2009|MSN|3459|SLC|3536|Y|0|CR7|339|408|65.34|5055.400000000001|2023-01-01|83.08823529411765
DL|2009|MSO|4216|MSP|3858||0|319|128|195|74.14|1977.79|2023-01-01|65.64102564102564
DL|2009|MSO|4216|SLC|3536|Y|0|CRJ|254|304|70.88|2387.37|2023-01-01|83.55263157894737
DL|2009|MSP|3858|ABR|5714|Y|0|CRJ|12|19|50.67|1502.04|2023-01-01|63.1578947368421
DL|2009|MSP|3858|AMS|580||0|333 332|155|192|72.27|1109.02|2023-01-01|80.72916666666666
DL|2009|MSP|3858|ANC|3774||0|757 738|138|165|73.93|1782.81|2023-01-01|83.63636363636363
DL|2009|MSP|3858|APN|5720|Y|0|CRJ|195|288|74.0|2980.85|2023-01-01|67.70833333333334
DL|2009|MSP|3858|AZO|4039|Y|0|CRJ|143|236|64.19|801.6|2023-01-01|60.59322033898306
DL|2009|MSP|3858|BHM|3811|Y|0|CR7|158|210|78.69|1104.35|2023-01-01|75.23809523809524
DL|2009|MSP|3858|BIL|4021||0|319 320|274|349|58.0|893.25|2023-01-01|78.51002865329512
DL|2009|MSP|3858|BIS|4083|Y|0|CRJ E70 CR9 E75|59|113|51.65|3054.2000000000003|2023-01-01|52.21238938053098
DL|2009|MSP|3858|BOS|3448||0|757 738 73H 320 319 M88|299|367|78.18|1362.66|2023-01-01|81.47138964577657
DL|2009|MSP|3858|BRD|6957|Y|0|CRJ|150|222|66.05|7852.9|2023-01-01|67.56756756756756
DL|2009|MSP|3858|BWI|3849||0|320 M90 M88 319|269|365|56.92|4068.7|2023-01-01|73.6986301369863
DL|2009|MSP|3858|CDG|1382||0|332|319|384|72.08|3362.25|2023-01-01|83.07291666666666
DL|2009|MSP|3858|CMH|3759||0|ERJ|152|219|59.55|7877.9|2023-01-01|69.40639269406392
DL|2009|MSP|3858|CUN|1852||0|320|187|226|52.41|1327.87|2023-01-01|82.7433628318584
DL|2009|MSP|3858|CVG|3488|Y|0|CRJ CR9 ERJ|154|208|53.79|1326.42|2023-01-01|74.03846153846155
DL|2009|MSP|3858|DAY|3627|Y|0|CRJ CR9|175|244|66.78|3282.7999999999997|2023-01-01|71.72131147540983
DL|2009|MSP|3858|DFW|3670||0|319|164|248|70.57|2754.08|2023-01-01|66.12903225806451
DL|2009|MSP|3858|DIK|7064|Y|0|CRJ|141|196|77.13|1384.0|2023-01-01|71.93877551020408
DL|2009|MSP|3858|DSM|3729|Y|0|CRJ CR9|101|175|65.23|4815.08|2023-01-01|57.714285714285715
DL|2009|MSP|3858|EWR|3494||0|319|187|272|53.67|7410.700000000001|2023-01-01|68.75
DL|2009|MSP|3858|FCA|4127|Y|0|E75 CR9|272|339|77.24|1751.19|2023-01-01|80.23598820058997
DL|2009|MSP|3858|FLL|3533||0|757|253|329|65.66|1210.37|2023-01-01|76.89969604863222
DL|2009|MSP|3858|FNT|4089|Y|0|CRJ|110|177|64.68|5548.8|2023-01-01|62.14689265536724
DL|2009|MSP|3858|FSD|4009||0|320|269|361|77.02|1826.67|2023-01-01|74.51523545706371
DL|2009|MSP|3858|FWA|4041|Y|0|CRJ|124|206|72.14|3352.9|2023-01-01|60.19417475728155
DL|2009|MSP|3858|GFK|3442|Y|0|CRJ|194|289|62.06|1105.33|2023-01-01|67.1280276816609
DL|2009|MSP|3858|GRB|3653|Y|0|CR9 CRJ|259|326|57.2|7241.3|2023-01-01|79.4478527607362
DL|2009|MSP|3858|GRR|3685||0|320 319 M88|74|146|63.91|2011.3|2023-01-01|50.68493150684932
DL|2009|MSP|3858|HIB|3650|Y|0|CRJ|140|211|70.85|1323.4|2023-01-01|66.35071090047393
DL|2009|MSP|3858|IAH|3550||0|319 E70|212|250|72.3|1066.3|2023-01-01|84.8
DL|2009|MSP|3858|ICT|3457|Y|0|CRJ|115|209|59.94|1454.31|2023-01-01|55.02392344497608
DL|2009|MSP|3858|IMT|6837|Y|0|CRJ|251|302|71.72|1316.19|2023-01-01|83.11258278145695
DL|2009|MSP|3858|ISN|3659|Y|0|CRJ|143|218|65.0|3238.88|2023-01-01|65.59633027522935
DL|2009|MSP|3858|JAX|3712|Y|0|E75 CR9 E70|134|233|52.05|1098.1|2023-01-01|57.5107296137339
DL|2009|MSP|3858|LAN|3544|Y|0|CRJ|54|97|59.54|1069.41|2023-01-01|55.670103092783506
DL|2009|MSP|3858|LAS|3877||0|M90 757 320 738|85|140|57.99|992.97|2023-01-01|60.71428571428571
DL|2009|MSP|3858|LAX|3484||0|738 763 753 757 739 320|199|260|62.86|2174.7999999999997|2023-01-01|76.53846153846153
DL|2009|MSP|3858|LEX|4017|Y|0|CRJ|348|440|56.88|1915.15|2023-01-01|79.0909090909091
DL|2009|MSP|3858|LGA|3697||0|M88 319 320 738|183|228|54.18|1623.61|2023-01-01|80.26315789473685
DL|2009|MSP|3858|LHR|507||0|764|238|288|75.3|2066.66|2023-01-01|82.63888888888889
DL|2009|MSP|3858|MCI|3458||0|320 319 M88 ERJ|214|264|79.21|1237.34|2023-01-01|81.06060606060606
DL|2009|MSP|3858|MDW|3747|Y|0|E75 E70 CR7 CR9|132|223|65.11|4200.17|2023-01-01|59.19282511210763
DL|2009|MSP|3858|MIA|3576||0|320 M90|116|179|72.0|1949.34|2023-01-01|64.80446927374301
DL|2009|MSP|3858|NRT|2279||0|332 777|312|405|63.03|851.75|2023-01-01|77.03703703703704
DL|2009|MSP|3858|ORF|3611|Y|0|CR7|159|225|68.39|3944.6|2023-01-01|70.66666666666667
DL|2009|MSP|3858|PHX|3462||0|M90 320 757 319|299|370|58.37|6222.6|2023-01-01|80.8108108108108
DL|2009|MSP|3858|PIA|4046|Y|0|CRJ|189|286|59.25|2031.2|2023-01-01|66.08391608391608
DL|2009|MSP|3858|PIT|3570||0|319 320|129|224|66.96|6521.4|2023-01-01|57.58928571428571
DL|2009|MSP|3858|PSP|3839||0|320|23|40|57.29|4172.68|2023-01-01|57.49999999999999
DL|2009|MSP|3858|RAP|4087|Y|0|CRJ CR9 E75|87|171|62.73|1758.2|2023-01-01|50.877192982456144
DL|2009|MSP|3858|RDU|3626||0|320 M90 M88|140|194|73.74|1302.47|2023-01-01|72.16494845360825
DL|2009|MSP|3858|RIC|3608|Y|0|CR7|155|193|59.99|3380.31|2023-01-01|80.31088082901555
DL|2009|MSP|3858|ROC|3622|Y|0|CR7|127|172|70.59|1818.8999999999999|2023-01-01|73.83720930232558
DL|2009|MSP|3858|SBN|4359|Y|0|CRJ|168|206|73.48|3206.91|2023-01-01|81.55339805825243
DL|2009|MSP|3858|SFO|3469||0|320 753 M90 757 738|184|266|54.34|7465.2|2023-01-01|69.17293233082707
DL|2009|MSP|3858|SJC|3748||0|320 738|129|220|66.67|7404.6|2023-01-01|58.63636363636363
DL|2009|MSP|3858|SMF|3817||0|320|108|137|70.42|1182.45|2023-01-01|78.83211678832117
DL|2009|MSP|3858|SNA|3867||0|319 757|312|380|52.86|3461.7000000000003|2023-01-01|82.10526315789474
DL|2009|MSP|3858|STL|3678||0|M90 319 320 M88|180|253|67.69|1666.62|2023-01-01|71.14624505928853
DL|2009|MSP|3858|SYR|3745|Y|0|CR9 E70|218|280|55.02|1777.67|2023-01-01|77.85714285714286
DL|2009|MSP|3858|TUS|3636||0|M90|337|432|69.66|4982.200000000001|2023-01-01|78.00925925925925
DL|2009|MSP|3858|TYS|3676|Y|0|CR9|236|290|74.12|1048.57|2023-01-01|81.37931034482759
DL|2009|MSP|3858|XNA|4356|Y|0|CRJ|311|367|71.81|1503.26|2023-01-01|84.74114441416893
DL|2009|MSP|3858|YUL|146|Y|0|CR9|338|431|52.74|1796.64|2023-01-01|78.42227378190255
DL|2009|MSP|3858|YWG|160|Y|0|E70 CRJ CR9|30|37|57.42|5716.2|2023-01-01|81.08108108108108
DL|2009|MSP|3858|YYC|178||0|319 320|94|162|62.32|3045.17|2023-01-01|58.0246913580247
DL|2009|MSP|3858|YYZ|193|Y|0|CRJ|233|326|70.65|2329.83|2023-01-01|71.47239263803681
DL|2009|MSY|3861|CVG|3488|Y|0|ERJ|256|333|68.54|2408.3|2023-01-01|76.87687687687688
DL|2009|MSY|3861|DTW|3645||0|319 M88|48|57|64.84|2637.42|2023-01-01|84.21052631578947
DL|2009|MSY|3861|LAX|3484||0|319|127|206|71.85|1430.2|2023-01-01|61.6504854368932
DL|2009|MSY|3861|SLC|3536||0|319 320|344|433|64.89|1511.34|2023-01-01|79.44572748267899
DL|2009|MTY|1825|ATL|3682|Y|0|CR9|156|246|75.95|1925.72|2023-01-01|63.41463414634146
DL|2009|MTY|1825|CUL|1792||0|ER4|222|321|59.75|2156.32|2023-01-01|69.1588785046729
DL|2009|MTY|1825|CUU|1797||0|ER4|128|222|57.27|6296.3|2023-01-01|57.65765765765766
DL|2009|MTY|1825|DTW|3645||0|319|98|144|70.11|1563.5|2023-01-01|68.05555555555556
DL|2009|MTY|1825|GDL|1804|Y|0|ER4|206|270|72.42|2026.46|2023-01-01|76.29629629629629
DL|2009|MYR|3515|ATL|3682||0|M88 717 319|164|263|67.52|1908.75|2023-01-01|62.3574144486692
DL|2009|MYR|3515|BOS|3448|Y|0|E75|304|374|62.81|1746.03|2023-01-01|81.28342245989305
DL|2009|MYR|3515|DTW|3645|Y|0|E75 CR9|193|254|59.46|3877.8|2023-01-01|75.98425196850394
DL|2009|MYR|3515|LGA|3697|Y|0|E75|309|395|52.76|1438.77|2023-01-01|78.22784810126582
DL|2009|NAS|1953|BOS|3448|Y|0|E75|24|39|71.58|2413.75|2023-01-01|61.53846153846154
DL|2009|NAS|1953|DTW|3645||0|M88|38|75|59.66|1134.2|2023-01-01|50.66666666666667
DL|2009|NGO|3942|DTW|3645||0|744|103|196|51.63|1289.24|2023-01-01|52.55102040816326
DL|2009|NGO|3942|GUM|2246||0|752|110|156|72.41|4614.4|2023-01-01|70.51282051282051
DL|2009|NIM|280|CDG|1382|Y|0|332|210|277|54.64|990.06|2023-01-01|75.81227436823104
DL|2009|NIM|280|OUA|246|Y|0|332|187|283|76.42|4311.28|2023-01-01|66.07773851590106
DL|2009|NRT|2279|ATL|3682||0|744|72|132|55.55|1211.39|2023-01-01|54.54545454545454
DL|2009|NRT|2279|BKK|3885||0|333 744|47|89|62.99|2083.41|2023-01-01|52.80898876404494
DL|2009|NRT|2279|DTW|3645||0|777|295|380|61.14|1360.63|2023-01-01|77.63157894736842
DL|2009|NRT|2279|GUM|2246||0|752|127|156|54.55|2835.29|2023-01-01|81.41025641025641
DL|2009|NRT|2279|HKG|3077||0|332 777|217|257|54.05|1321.6|2023-01-01|84.43579766536965
DL|2009|NRT|2279|HNL|3728||0|744 76W 333|154|197|75.97|3062.65|2023-01-01|78.1725888324873
DL|2009|NRT|2279|MNL|2397||0|744|93|170|54.3|4935.6|2023-01-01|54.70588235294118
DL|2009|NRT|2279|MSP|3858||0|332 777|211|277|76.56|5279.9|2023-01-01|76.17328519855594
DL|2009|NRT|2279|PDX|3720||0|76W|178|224|69.58|1139.73|2023-01-01|79.46428571428571
DL|2009|NRT|2279|PVG|3406||0|76W|228|296|69.45|4951.3|2023-01-01|77.02702702702703
DL|2009|NRT|2279|SEA|3577||0|333|88|157|58.06|3110.7|2023-01-01|56.05095541401274
DL|2009|NRT|2279|SPN|2244||0|752|172|238|55.53|1781.58|2023-01-01|72.26890756302521
DL|2009|OAK|3453|LAX|3484|Y|0|CR7|85|151|72.56|6286.599999999999|2023-01-01|56.29139072847682
DL|2009|OAK|3453|SLC|3536||0|320 319|193|269|59.74|1195.95|2023-01-01|71.74721189591078
DL|2009|OKC|3863|ATL|3682||0|M88|154|210|79.81|3260.9|2023-01-01|73.33333333333333
DL|2009|OMA|3454|ATL|3682||0|M88 M90|135|162|69.79|2406.68|2023-01-01|83.33333333333334
DL|2009|OMA|3454|DCA|3520|Y|0|E70|101|159|60.35|2935.4|2023-01-01|63.52201257861635
DL|2009|OMA|3454|DTW|3645||0|319|128|153|72.76|1757.5|2023-01-01|83.66013071895425
DL|2009|OMA|3454|MCO|3878|Y|0|E75|330|401|66.34|2002.93|2023-01-01|82.29426433915212
DL|2009|OMA|3454|MSP|3858||0|320 M88 319|97|176|64.89|2163.06|2023-01-01|55.11363636363637
DL|2009|OMA|3454|SLC|3536|Y|0|E75 CR7|117|170|71.85|818.23|2023-01-01|68.82352941176471
DL|2009|ONT|3734|GDL|1804|Y|0|738|309|369|59.28|1600.5|2023-01-01|83.73983739837398
DL|2009|ORD|3830|AMS|580|Y|0|74M|338|412|79.75|2537.86|2023-01-01|82.03883495145631
DL|2009|ORD|3830|CDG|1382||0|332|178|216|79.2|4324.2|2023-01-01|82.4074074074074
DL|2009|ORD|3830|CVG|3488||0|ERJ|158|232|71.34|5585.87|2023-01-01|68.10344827586206
DL|2009|ORD|3830|DTW|3645||0|717|169|249|75.04|1575.39|2023-01-01|67.8714859437751
DL|2009|ORD|3830|FCO|1555||0|332 330|189|280|65.16|843.15|2023-01-01|67.5
DL|2009|ORD|3830|LGA|3697|Y|0|E75 E70|50|70|65.65|1495.68|2023-01-01|71.42857142857143
DL|2009|ORD|3830|MEM|3473|Y|0|CR9 CRJ|235|292|50.27|2239.41|2023-01-01|80.47945205479452
DL|2009|ORD|3830|MEX|1824||0|737|341|423|51.0|973.61|2023-01-01|80.6146572104019
DL|2009|ORD|3830|SLC|3536|Y|0|E75 CR9|321|390|64.18|1110.42|2023-01-01|82.3076923076923
DL|2009|ORF|3611|ATL|3682||0|M90 M88 319|231|329|56.0|3126.1000000000004|2023-01-01|70.2127659574468
DL|2009|ORF|3611|DTW|3645||0|ERJ|46|56|76.64|3892.43|2023-01-01|82.14285714285714
DL|2009|ORF|3611|MSP|3858|Y|0|CR7|285|384|51.14|1946.67|2023-01-01|74.21875
DL|2009|PAP|1897|MIA|3576||0|32A 320|43|82|52.88|4386.27|2023-01-01|52.4390243902439
DL|2009|PBI|3722|DTW|3645||0|M90 320|324|402|64.29|3455.87|2023-01-01|80.59701492537313
DL|2009|PDX|3720|AMS|580||0|333|312|381|72.42|2872.0|2023-01-01|81.88976377952756
DL|2009|PDX|3720|DTW|3645||0|739|79|139|61.16|7976.799999999999|2023-01-01|56.83453237410072
DL|2009|PDX|3720|JFK|3797||0|73H 752 757|325|405|54.87|2634.63|2023-01-01|80.24691358024691
DL|2009|PDX|3720|LAX|3484|Y|0|CR7 CR9|119|205|69.95|826.98|2023-01-01|58.048780487804876
DL|2009|PDX|3720|MSP|3858||0|M90 753 738|235|332|77.15|1579.38|2023-01-01|70.78313253012048
DL|2009|PDX|3720|NRT|2279||0|76W|218|283|79.97|2240.7|2023-01-01|77.03180212014135
DL|2009|PEK|3364|SEA|3577||0|76W|243|313|71.72|5062.6|2023-01-01|77.63578274760383
DL|2009|PHL|3752|SLC|3536||0|320|148|182|73.37|5202.200000000001|2023-01-01|81.31868131868131
DL|2009|PHX|3462|DTW|3645||0|757 320 753|185|230|74.63|805.37|2023-01-01|80.43478260869566
DL|2009|PHX|3462|JFK|3797||0|738 73H|193|271|61.22|3499.2000000000003|2023-01-01|71.21771217712177
DL|2009|PHX|3462|MSP|3858||0|738 M90 320 757 319|166|239|61.49|902.08|2023-01-01|69.4560669456067
DL|2009|PHX|3462|SLC|3536||0|757 320 73H 319|307|398|63.63|1032.26|2023-01-01|77.1356783919598
DL|2009|PIA|4046|ATL|3682|Y|0|CRJ|248|295|79.87|3243.57|2023-01-01|84.06779661016948
DL|2009|PIA|4046|MSP|3858|Y|0|CRJ|146|217|74.51|7072.4|2023-01-01|67.2811059907834
DL|2009|PIT|3570|ATL|3682||0|M88 320  717|275|365|72.95|1177.13|2023-01-01|75.34246575342466
DL|2009|PIT|3570|CDG|1382||0|752|317|408|72.03|3784.91|2023-01-01|77.69607843137256
DL|2009|PIT|3570|CVG|3488||0|ERJ|206|249|65.93|2731.32|2023-01-01|82.73092369477911
DL|2009|PIT|3570|DTW|3645||0|M88 ERJ 320 CR7|128|224|69.11|2993.75|2023-01-01|57.14285714285714
DL|2009|PIT|3570|JFK|3797||0|752|136|203|63.51|3296.95|2023-01-01|66.99507389162561
DL|2009|PIT|3570|MSP|3858||0|319 320|225|313|64.39|4531.7|2023-01-01|71.8849840255591
DL|2009|PIT|3570|PUJ|1760||0|320|213|269|61.12|2424.48|2023-01-01|79.182156133829
DL|2009|PLN|5762|DTW|3645|Y|0|CRJ|16|23|55.45|5160.4|2023-01-01|69.56521739130434
DL|2009|PLS|1754|ATL|3682||0|73W M88|289|366|66.91|950.66|2023-01-01|78.96174863387978
DL|2009|PLS|1754|JFK|3797||0|73H|107|147|78.89|6307.9|2023-01-01|72.78911564625851
DL|2009|PNS|3564|ATL|3682||0|M90 717|258|320|60.56|3134.5|2023-01-01|80.625
DL|2009|PSC|6133|MSP|3858|Y|0|CR9|177|263|71.3|6394.8|2023-01-01|67.30038022813687
DL|2009|PSP|3839|MSP|3858||0|320|339|417|73.34|4468.88|2023-01-01|81.29496402877699
DL|2009|PSP|3839|SFO|3469|Y|0|734|130|229|65.5|2144.26|2023-01-01|56.76855895196506
DL|2009|PUJ|1760|CVG|3488||0|320|112|161|74.39|2902.52|2023-01-01|69.56521739130434
DL|2009|PUJ|1760|DTW|3645||0|320|133|225|64.26|1764.37|2023-01-01|59.111111111111114
DL|2009|PVG|3406|LAX|3484|Y|0|346|181|264|77.38|2355.77|2023-01-01|68.56060606060606
DL|2009|PVG|3406|NRT|2279||0|76W|74|100|50.55|2419.61|2023-01-01|74.0
DL|2009|PVG|3406|SFO|3469||0|332|195|236|78.64|1249.48|2023-01-01|82.62711864406779
DL|2009|PVR|1836|ATL|3682||0|757|130|184|56.42|5285.900000000001|2023-01-01|70.65217391304348
DL|2009|PVR|1836|LAX|3484||0|320 73H|226|269|51.89|1817.74|2023-01-01|84.01486988847584
DL|2009|RAP|4087|SLC|3536|Y|0|CRJ|291|360|65.33|6855.299999999999|2023-01-01|80.83333333333333
DL|2009|RDM|4103|SLC|3536|Y|0|CRJ|87|146|71.18|1049.38|2023-01-01|59.589041095890416
DL|2009|RDU|3626|ATL|3682||0|752 M90 M88 320 738 739|280|331|60.89|1870.57|2023-01-01|84.59214501510573
DL|2009|RDU|3626|CUN|1852||0|M88|216|263|55.89|5146.599999999999|2023-01-01|82.12927756653993
DL|2009|RDU|3626|CVG|3488||0|ERJ|196|268|50.62|4314.700000000001|2023-01-01|73.13432835820896
DL|2009|RDU|3626|IND|3585|Y|0|CRJ|153|198|65.91|2639.53|2023-01-01|77.27272727272727
DL|2009|RDU|3626|LAS|3877||0|73H|317|387|54.63|1908.85|2023-01-01|81.91214470284238
DL|2009|RDU|3626|LAX|3484||0|738|296|393|51.86|2813.22|2023-01-01|75.31806615776081
DL|2009|RDU|3626|MEM|3473|Y|0|CRJ|322|383|71.09|888.45|2023-01-01|84.07310704960835
DL|2009|RDU|3626|MSP|3858||0|320 M90 M88|294|380|72.05|3689.85|2023-01-01|77.36842105263158
DL|2009|RDU|3626|PHL|3752|Y|0|ERJ CRJ|229|271|59.06|819.53|2023-01-01|84.50184501845018
DL|2009|REP|3035|ICN|3930|Y|0|73H|252|338|72.99|1810.28|2023-01-01|74.55621301775149
DL|2009|RIC|3608|ATL|3682||0|M90 M88 73H|211|294|70.0|1193.6|2023-01-01|71.7687074829932
DL|2009|RIC|3608|CVG|3488||0|ERJ|73|139|73.08|2998.39|2023-01-01|52.51798561151079
DL|2009|RIC|3608|JFK|3797||0|ERJ|314|413|62.5|840.33|2023-01-01|76.02905569007264
DL|2009|RIC|3608|LGA|3697||0|CR7|314|386|62.05|3345.69|2023-01-01|81.34715025906736
DL|2009|RKS|5766|GCC|4296|Y|0|EM2|260|309|71.47|1607.93|2023-01-01|84.14239482200647
DL|2009|RNO|3807|SLC|3536||0|73H|183|222|72.62|3009.86|2023-01-01|82.43243243243244
DL|2009|ROA|4016|DTW|3645|Y|0|CRJ|134|172|66.1|7117.799999999999|2023-01-01|77.90697674418605
DL|2009|ROB|1063|ACC|248||0|76W|33|63|61.69|1421.39|2023-01-01|52.38095238095239
DL|2009|ROC|3622|MSP|3858|Y|0|CR7|172|226|70.34|959.92|2023-01-01|76.10619469026548
DL|2009|ROR|2256|NRT|2279||0|752|240|304|51.9|2032.06|2023-01-01|78.94736842105263
DL|2009|RST|4048|MSP|3858|Y|0|CRJ|67|88|55.45|3698.86|2023-01-01|76.13636363636364
