CodAerolinea|IDAerolinea|AeropuertoOrigen|AeropuertoOrigenID|AeropuertoDestino|AeropuertoDestinoID|OperadoCarrier|Stops|Equipamiento|TicketsVendidos|Lugares|PrecioTicket|KilometrosTotales|Fecha|ocupacion
AH|794|NIM|280|ALG|210||0|738|45|136|63.58|5591.599999999999|2023-01-01|33.088235294117645
AH|794|OGX|243|AZR|234||0|ATR|66|153|71.92|2801.21|2023-01-01|43.13725490196079
AH|794|OGX|243|ELG|236||0|ATR|14|53|53.27|7785.4|2023-01-01|26.41509433962264
AH|794|OGX|243|ORN|231||0|ATR|18|36|69.76|1747.86|2023-01-01|50.0
AH|794|ORN|231|AZR|234||0|ATR|32|126|65.39|1074.8999999999999|2023-01-01|25.396825396825395
AH|794|ORN|231|CMN|1074||0|767 736|45|143|59.13|4070.79|2023-01-01|31.46853146853147
AH|794|ORN|231|HME|238||0|ATR|12|33|74.53|1582.22|2023-01-01|36.36363636363637
AH|794|ORN|231|IST|1701||0|738|75|162|56.06|1112.21|2023-01-01|46.2962962962963
AH|794|ORY|1386|BLJ|5552||0|738|55|116|69.51|1323.58|2023-01-01|47.41379310344828
AH|794|ORY|1386|CZL|221||0|736|30|75|69.52|1699.1|2023-01-01|40.0
AH|794|TMR|216|ELG|236||0|ATR|43|122|55.62|4397.84|2023-01-01|35.24590163934426
AI|218|AUH|2179|BOM|2997||0|319|32|87|73.57|4769.82|2023-01-01|36.7816091954023
AI|218|BLR|3131|DEL|3093||0|320 788|53|119|52.52|1306.92|2023-01-01|44.537815126050425
AI|218|BLR|3131|IXE|3143||0|ATR|70|159|71.61|2267.27|2023-01-01|44.0251572327044
AI|218|BOM|2997|JDH|3097||0|319|68|149|65.94|2407.8|2023-01-01|45.63758389261745
AI|218|CCU|3043|DIB|6443||0|320|27|56|54.96|3785.5|2023-01-01|48.214285714285715
AI|218|CCU|3043|DMU|6174||0|319|52|148|74.62|1848.8|2023-01-01|35.13513513513514
AI|218|DEL|3093|ICN|3930|Y|0|333|44|101|62.69|1182.09|2023-01-01|43.56435643564357
AI|218|DEL|3093|IXB|3040||0|321|48|100|57.13|4906.55|2023-01-01|48.0
AI|218|DEL|3093|LHR|507||0|788 77W|29|86|60.11|904.23|2023-01-01|33.72093023255814
AI|218|DEL|3093|RUH|2082||0|77W 77L|45|92|57.44|2908.98|2023-01-01|48.91304347826087
AI|218|DMM|2064|DEL|3093||0|320|55|114|58.83|1188.94|2023-01-01|48.24561403508772
AI|218|DMU|6174|CCU|3043||0|320|62|135|61.23|1818.1999999999998|2023-01-01|45.925925925925924
AI|218|GOI|3007|PNQ|3017||0|319|47|141|65.19|1114.49|2023-01-01|33.33333333333333
AI|218|HJR|3012|VNS|3084||0|320|46|143|52.96|1516.9|2023-01-01|32.16783216783217
AI|218|HKG|3077|KIX|3992||0|788|18|38|60.07|1459.7|2023-01-01|47.368421052631575
AI|218|HYD|3141|BLR|3131||0|319|49|114|56.52|1217.54|2023-01-01|42.98245614035088
AI|218|IXD|3080|BOM|2997||0|CR7|35|102|78.7|979.44|2023-01-01|34.31372549019608
AI|218|IXD|3080|DEL|3093||0|CR7 ATR|27|96|52.9|976.3|2023-01-01|28.125
AI|218|IXJ|3100|IXL|3104||0|319|81|171|68.11|2449.39|2023-01-01|47.368421052631575
AI|218|JAI|3098|DEL|3093||0|319|54|145|74.2|2989.59|2023-01-01|37.24137931034483
AI|218|JGA|3010|BOM|2997||0|319|28|103|65.98|3405.02|2023-01-01|27.184466019417474
AI|218|JLR|3009|DEL|3093||0|CR7|81|166|73.32|951.54|2023-01-01|48.795180722891565
AI|218|KNU|3101|DEL|3093||0|ATR|81|163|54.54|2104.55|2023-01-01|49.693251533742334
AI|218|MAA|3144|BOM|2997||0|319 332 320|26|99|72.45|1801.9|2023-01-01|26.262626262626267
AI|218|MAA|3144|COK|3136||0|319|74|164|58.96|5687.200000000001|2023-01-01|45.1219512195122
AI|218|MAA|3144|IXM|3142||0|319|33|128|61.52|1052.62|2023-01-01|25.78125
AI|218|PNQ|3017|GOI|3007||0|319|70|152|64.32|1399.73|2023-01-01|46.05263157894737
AI|218|RUH|2082|TRV|3153||0|77W|2|4|68.41|3385.0|2023-01-01|50.0
AI|218|SIN|3316|CCU|3043|Y|0|333|22|78|55.85|1408.5|2023-01-01|28.205128205128204
AI|218|SXR|3112|IXL|3104||0|319|12|41|61.02|4769.39|2023-01-01|29.268292682926827
AI|218|ZRH|1678|BOM|2997|Y|0|333|27|86|64.8|4491.5|2023-01-01|31.3953488372093
AK|576|BKI|3269|KBR|3298||0|320|15|44|53.19|3527.6|2023-01-01|34.090909090909086
AK|576|KUL|3304|BKI|3269||0|320|61|131|54.54|2107.17|2023-01-01|46.56488549618321
AK|576|KUL|3304|CCU|3043||0|320|21|44|59.41|1770.53|2023-01-01|47.72727272727273
AK|576|KUL|3304|SBW|3267||0|320|83|167|66.06|7165.599999999999|2023-01-01|49.700598802395206
AK|576|KUL|3304|SGN|3205||0|320|43|104|57.56|3437.7|2023-01-01|41.34615384615385
AK|576|MYY|3266|TGG|3307||0|320|45|132|64.95|992.68|2023-01-01|34.090909090909086
AK|576|NNG|3373|KUL|3304||0|320|59|134|69.53|6258.099999999999|2023-01-01|44.02985074626866
AK|576|SIN|3316|BKI|3269||0|320|25|82|78.26|897.64|2023-01-01|30.48780487804878
AK|576|TPE|2276|BKI|3269||0|320|51|147|73.67|812.85|2023-01-01|34.69387755102041
AK|576|URT|4000|KUL|3304||0|320|40|83|71.8|4451.0|2023-01-01|48.19277108433735
AM|321|ATL|3682|CMH|3759|Y|0|M88|38|122|71.87|2330.11|2023-01-01|31.147540983606557
AM|321|ATL|3682|DEN|3751|Y|0|M90 738 757|72|156|69.85|1745.7|2023-01-01|46.15384615384615
AM|321|ATL|3682|IND|3585|Y|0|M88 M90|83|174|51.51|1125.51|2023-01-01|47.701149425287355
AM|321|BDL|3825|ATL|3682|Y|0|73W M88|31|77|53.58|2175.45|2023-01-01|40.25974025974026
AM|321|BJX|1815|MTY|1825|Y|0|ERJ|26|101|77.73|3259.26|2023-01-01|25.742574257425744
AM|321|BOG|2709|MEX|1824||0|737|31|82|60.07|1866.63|2023-01-01|37.80487804878049
AM|321|BOS|3448|CUN|1852|Y|0|757|27|76|50.46|1335.93|2023-01-01|35.526315789473685
AM|321|CEN|1794|GDL|1804|Y|0|ERJ|80|160|76.45|1242.02|2023-01-01|50.0
AM|321|CUN|1852|BOS|3448|Y|0|757|60|147|50.62|1339.85|2023-01-01|40.816326530612244
AM|321|CUN|1852|HAV|1909||0|737|64|142|60.78|4267.900000000001|2023-01-01|45.07042253521127
AM|321|CUU|1797|HMO|1807|Y|0|ERJ|36|84|58.55|1881.37|2023-01-01|42.857142857142854
AM|321|EWR|3494|ATL|3682|Y|0|717 319|12|39|57.58|3173.1|2023-01-01|30.76923076923077
AM|321|GDL|1804|CUU|1797|Y|0|ERJ|19|40|61.31|1585.24|2023-01-01|47.5
AM|321|GDL|1804|LAP|1816|Y|0|ERJ|24|69|58.52|1965.79|2023-01-01|34.78260869565217
AM|321|HMO|1807|CUU|1797|Y|0|ERJ|65|154|74.42|4323.31|2023-01-01|42.2077922077922
AM|321|IND|3585|CUN|1852|Y|0|320|35|82|79.2|3357.86|2023-01-01|42.68292682926829
AM|321|JFK|3797|MEX|1824||0|738 787|25|69|67.07|1188.0|2023-01-01|36.231884057971016
AM|321|LAS|3877|MEX|1824||0|737|3|8|58.17|3888.7|2023-01-01|37.5
AM|321|LIM|2789|AQP|2802|Y|0|319|60|133|61.55|2674.64|2023-01-01|45.11278195488722
AM|321|LPB|2762|LIM|2789||0|319|74|152|62.44|1491.77|2023-01-01|48.68421052631579
AM|321|MAD|1229|MEX|1824||0|777 787 762|58|147|65.54|1725.22|2023-01-01|39.455782312925166
AM|321|MEX|1824|DGO|1801|Y|0|EMJ ERJ|9|26|70.28|887.21|2023-01-01|34.61538461538461
AM|321|MEX|1824|HAV|1909||0|737|72|168|70.15|1555.6|2023-01-01|42.857142857142854
AM|321|MEX|1824|LHR|507||0|787|3|6|60.51|3051.17|2023-01-01|50.0
AM|321|MEX|1824|LIM|2789||0|762 738 763|46|129|68.09|2822.14|2023-01-01|35.65891472868217
AM|321|MEX|1824|NLD|1828|Y|0|ERJ|90|183|52.57|2720.46|2023-01-01|49.18032786885246
AM|321|MEX|1824|PDS|1834||0|CRJ|49|104|75.15|6403.400000000001|2023-01-01|47.11538461538461
AM|321|MEX|1824|PVR|1836||0|738 ERJ 737 EMJ|24|94|70.82|3350.89|2023-01-01|25.53191489361702
AM|321|MEX|1824|YUL|146||0|738|43|91|58.37|4449.32|2023-01-01|47.25274725274725
AM|321|MID|1819|MIA|3576|Y|0|EMJ|52|126|79.69|1147.16|2023-01-01|41.269841269841265
AM|321|MSP|3858|CUN|1852|Y|0|320|41|109|62.48|3162.44|2023-01-01|37.61467889908257
AM|321|MTY|1825|VER|1854|Y|0|ERJ|18|42|53.91|1945.39|2023-01-01|42.857142857142854
AM|321|MZT|1826|LAX|3484|Y|0|739|69|141|72.47|1610.0|2023-01-01|48.93617021276596
AM|321|NLD|1828|MEX|1824|Y|0|ERJ|13|42|77.38|2205.29|2023-01-01|30.952380952380953
AM|321|OAX|1829|MEX|1824||0|E75 ERJ|10|23|52.01|1833.13|2023-01-01|43.47826086956522
AM|321|PAZ|1830|VSA|1853||0|ATR|40|109|75.48|2209.94|2023-01-01|36.69724770642202
AM|321|PVG|3406|TIJ|1847||0|777|17|41|63.4|3849.94|2023-01-01|41.46341463414634
AM|321|PVR|1836|LAX|3484|Y|0|739 320 73H|45|111|77.92|2362.8|2023-01-01|40.54054054054054
AM|321|SJO|1885|MEX|1824||0|738|92|186|56.04|2573.6000000000004|2023-01-01|49.46236559139785
AM|321|TIJ|1847|DGO|1801|Y|0|EMJ|52|150|63.68|3288.42|2023-01-01|34.66666666666667
AM|321|TRC|1845|GDL|1804|Y|0|ERJ|15|60|73.64|3703.99|2023-01-01|25.0
AP|240|CTA|1509|BLQ|1538||0|320|59|137|67.04|2000.9|2023-01-01|43.06569343065693
AP|240|CTA|1509|LYS|1335||0|320|18|55|74.45|1743.76|2023-01-01|32.72727272727273
AP|240|LIN|1529|CTA|1509|Y|0|319 E90|77|159|72.53|5111.0|2023-01-01|48.42767295597484
AP|240|PMO|1512|SVO|2985||0|320|74|157|68.44|2649.39|2023-01-01|47.13375796178344
AP|240|TXL|351|CTA|1509||0|320|58|130|70.87|4658.25|2023-01-01|44.61538461538462
AR|412|AEP|2442|AFA|2454|Y|0|E90|76|171|50.91|2208.19|2023-01-01|44.44444444444444
AR|412|AEP|2442|FTE|4061||0|737|44|102|62.48|7829.700000000001|2023-01-01|43.13725490196079
AR|412|AEP|2442|ROS|2440|Y|0|E90|47|132|64.63|1419.43|2023-01-01|35.60606060606061
AR|412|AFA|2454|LUQ|2467|Y|0|E90|36|78|53.16|1029.41|2023-01-01|46.15384615384615
AR|412|EZE|3988|LIM|2789||0|737|33|132|59.1|3733.6000000000004|2023-01-01|25.0
AR|412|FLN|2555|AEP|2442||0|737|27|65|50.42|1346.02|2023-01-01|41.53846153846154
AR|412|GIG|2560|EZE|3988||0|737|18|45|70.08|1028.96|2023-01-01|40.0
AR|412|LIM|2789|EZE|3988||0|737|63|134|78.09|4031.86|2023-01-01|47.01492537313433
AR|412|MDZ|2452|BRC|2513||0|737|60|137|54.38|1362.88|2023-01-01|43.79562043795621
AR|412|PRA|2439|AEP|2442|Y|0|E90|29|102|52.72|1082.43|2023-01-01|28.431372549019606
AR|412|SCL|2650|EZE|3988|Y|0|E90|35|72|67.07|1345.79|2023-01-01|48.61111111111111
AR|412|SLA|2476|COR|2443|Y|0|E90|46|108|72.44|898.49|2023-01-01|42.592592592592595
AS|439|ANC|3774|ADQ|3531||0|734 73Q|56|118|71.77|1167.23|2023-01-01|47.45762711864407
AS|439|ANC|3774|ORD|3830||0|73H|75|171|56.77|1292.38|2023-01-01|43.859649122807014
AS|439|ATL|3682|RDU|3626|Y|0|M90 M88 739 320 738|51|124|64.58|2506.9|2023-01-01|41.12903225806452
AS|439|ATL|3682|SAN|3731|Y|0|739 763|68|146|75.42|1471.35|2023-01-01|46.57534246575342
AS|439|BLI|3777|SEA|3577|Y|0|DH4|16|39|58.83|3106.77|2023-01-01|41.02564102564102
AS|439|BOS|3448|SAN|3731||0|73H|68|142|52.73|1869.94|2023-01-01|47.88732394366197
AS|439|BUR|3644|PDX|3720|Y|0|CR7|61|149|62.87|1752.24|2023-01-01|40.939597315436245
AS|439|DCA|3520|PDX|3720||0|73H|29|71|63.2|9922.17|2023-01-01|40.845070422535215
AS|439|DCA|3520|SEA|3577||0|73H|36|122|57.44|1336.32|2023-01-01|29.508196721311474
AS|439|DFW|3670|SFO|3469|Y|0|738 757 763|34|116|55.53|1741.43|2023-01-01|29.310344827586203
AS|439|DTW|3645|PDX|3720|Y|0|739|30|104|75.27|2529.01|2023-01-01|28.846153846153843
AS|439|FAI|3832|SCC|3620||0|73H 73Q|22|73|53.63|7284.400000000001|2023-01-01|30.136986301369863
AS|439|JNU|3492|PSG|4147||0|73Q|22|49|51.33|2499.24|2023-01-01|44.89795918367347
AS|439|JNU|3492|YAK|6803||0|73Q|14|40|64.29|1892.95|2023-01-01|35.0
AS|439|LAX|3484|SEA|3577||0|73H 734 739 73J 73G|30|109|51.3|6749.8|2023-01-01|27.522935779816514
AS|439|LAX|3484|SFO|3469|Y|0|738|42|107|75.13|7830.8|2023-01-01|39.25233644859813
AS|439|MEX|1824|LAX|3484||0|73H|47|139|67.91|1785.22|2023-01-01|33.81294964028777
AS|439|MIA|3576|ATL|3682|Y|0|M88 757 M90 73H|16|57|58.19|4116.2|2023-01-01|28.07017543859649
AS|439|MSO|4216|PDX|3720|Y|0|DH4|92|187|63.47|5459.700000000001|2023-01-01|49.19786096256685
AS|439|OAK|3453|PDX|3720|Y|0|DH4|58|143|59.72|2618.92|2023-01-01|40.55944055944056
AS|439|OGG|3456|LAX|3484|Y|0|757|18|59|57.16|874.89|2023-01-01|30.508474576271187
AS|439|ORD|3830|PDX|3720||0|73G|64|151|69.25|1920.14|2023-01-01|42.384105960264904
AS|439|ORD|3830|SAN|3731|Y|0|738|3|11|52.69|1486.44|2023-01-01|27.27272727272727
AS|439|PDX|3720|BLI|3777|Y|0|DH4|15|44|67.46|1015.13|2023-01-01|34.090909090909086
AS|439|PDX|3720|FAT|3687|Y|0|DH4|34|86|74.66|3236.2|2023-01-01|39.53488372093023
AS|439|PDX|3720|LGB|3582|Y|0|CR7|48|123|61.75|1617.89|2023-01-01|39.02439024390244
AS|439|PDX|3720|SFO|3469||0|734 73G|31|117|79.65|920.44|2023-01-01|26.495726495726498
AS|439|PDX|3720|SNA|3867||0|73G|2|6|67.17|2645.65|2023-01-01|33.33333333333333
AS|439|RDM|4103|PDX|3720|Y|0|DH4|21|56|72.86|2263.64|2023-01-01|37.5
AS|439|SAN|3731|FAT|3687|Y|0|DH4|93|193|72.96|814.81|2023-01-01|48.18652849740933
AS|439|SAN|3731|MCO|3878||0|73H|52|151|74.86|6814.8|2023-01-01|34.437086092715234
AS|439|SAN|3731|PVR|1836||0|73J|32|92|56.58|1578.4|2023-01-01|34.78260869565217
AS|439|SCC|3620|BRW|3571||0|73H 73Q|56|155|76.29|3109.4|2023-01-01|36.12903225806451
AS|439|SEA|3577|BIL|4021|Y|0|DH4|43|95|62.87|7251.48|2023-01-01|45.26315789473684
AS|439|SEA|3577|MCI|3458||0|73J|23|92|70.96|2867.52|2023-01-01|25.0
AS|439|SEA|3577|SFO|3469||0|73J 734 73G 73H 739|36|122|77.3|4283.28|2023-01-01|29.508196721311474
AS|439|SIT|3856|JNU|3492||0|734|32|97|59.35|2281.36|2023-01-01|32.98969072164948
AS|439|SMF|3817|PDX|3720|Y|0|DH4|37|93|78.27|3906.09|2023-01-01|39.784946236559136
AS|439|SMF|3817|SEA|3577||0|73H|54|117|52.21|1547.06|2023-01-01|46.15384615384615
AS|439|TYS|3676|ATL|3682|Y|0|CRJ 717 CR9 CR7|22|49|60.71|2752.51|2023-01-01|44.89795918367347
AS|439|YAK|6803|CDV|3610||0|73Q|29|70|74.19|2769.91|2023-01-01|41.42857142857143
AT|4248|AGA|1064|EUN|5672||0|738|34|104|76.05|866.7|2023-01-01|32.69230769230769
AT|4248|ALG|210|CMN|1074||0|763 738|84|182|73.6|2456.44|2023-01-01|46.15384615384615
AT|4248|BGF|888|CMN|1074||0|738|97|196|59.34|1691.8000000000002|2023-01-01|49.48979591836735
AT|4248|CMN|1074|AGA|1064||0|73G AT7 738|49|128|52.61|3923.66|2023-01-01|38.28125
AT|4248|CMN|1074|BZV|883||0|738|47|134|60.47|4734.2|2023-01-01|35.07462686567165
AT|4248|CMN|1074|MRS|1353||0|738|68|137|73.53|1393.28|2023-01-01|49.63503649635037
AT|4248|CMN|1074|RAI|5674||0|738 73G|83|173|56.74|823.65|2023-01-01|47.97687861271676
AT|4248|CMN|1074|ROB|1063||0|738 73G|39|104|71.54|2923.42|2023-01-01|37.5
AT|4248|CMN|1074|TLS|1273||0|738 73G|16|52|54.58|2544.34|2023-01-01|30.76923076923077
AT|4248|CMN|1074|TUN|287||0|738 73G|13|49|51.92|1725.35|2023-01-01|26.53061224489796
AT|4248|CPH|609|CMN|1074||0|738 73G|51|149|66.51|1589.04|2023-01-01|34.22818791946309
AT|4248|EUN|5672|CMN|1074||0|738|13|38|68.23|3400.56|2023-01-01|34.21052631578947
AT|4248|FRA|340|CMN|1074||0|73G 738|34|85|74.6|1996.37|2023-01-01|40.0
AT|4248|LBV|970|SSG|891||0|738|42|136|70.58|5768.9|2023-01-01|30.88235294117647
AT|4248|NIM|280|OUA|246||0|738|7|24|62.69|5652.799999999999|2023-01-01|29.166666666666668
AT|4248|NKC|1094|CMN|1074||0|738 73G|29|78|58.3|3628.7|2023-01-01|37.17948717948718
AT|4248|OUA|246|NIM|280||0|738|33|73|59.27|2119.78|2023-01-01|45.20547945205479
AT|4248|OXB|5665|RAI|5674||0|73G|79|166|71.78|855.91|2023-01-01|47.59036144578313
AT|4248|RAK|1075|BRU|302||0|319|28|64|53.81|1894.43|2023-01-01|43.75
AT|4248|TFN|1057|CMN|1074||0|AT7|32|68|50.92|6405.700000000001|2023-01-01|47.05882352941176
AV|515|AUA|2895|BOG|2709||0|320 319|52|129|57.62|2090.04|2023-01-01|40.310077519379846
AV|515|AXM|2705|BOG|2709||0|AT7 320 318 319|56|149|69.14|4338.37|2023-01-01|37.58389261744966
AV|515|BCN|1218|BOG|2709||0|330|20|66|67.41|4188.52|2023-01-01|30.303030303030305
AV|515|BOG|2709|CZU|2717|Y|0|AT5|56|113|66.61|4250.82|2023-01-01|49.557522123893804
AV|515|BOG|2709|FRA|340|Y|0|346|65|133|72.42|1362.95|2023-01-01|48.87218045112782
AV|515|BOG|2709|MDE|2745||0|320 319 318|34|70|57.45|1860.3999999999999|2023-01-01|48.57142857142857
AV|515|BOG|2709|MIA|3576||0|330 319|17|39|58.24|1935.2|2023-01-01|43.58974358974359
AV|515|BOG|2709|NVA|2734||0|318 AT7|73|149|56.89|3449.6|2023-01-01|48.99328859060403
AV|515|BOG|2709|SJO|1885||0|319|14|38|57.21|1509.68|2023-01-01|36.84210526315789
AV|515|EOH|2729|UIB|2753|Y|0|AT7 AT5|95|191|58.64|983.24|2023-01-01|49.73821989528796
AV|515|EZE|3988|BOG|2709||0|330|30|72|55.5|909.73|2023-01-01|41.66666666666667
AV|515|GUA|1767|BOG|2709||0|318|35|93|53.18|2400.09|2023-01-01|37.634408602150536
AV|515|IAD|3714|SAL|1892||0|319 321 320|65|161|72.77|1714.1|2023-01-01|40.37267080745342
AV|515|LAX|3484|GUA|1767||0|320|18|40|79.76|3242.4|2023-01-01|45.0
AV|515|LIM|2789|MDE|2745||0|319|46|132|64.31|2946.32|2023-01-01|34.84848484848485
AV|515|LIM|2789|SDQ|1762||0|320 319|48|99|67.61|1874.09|2023-01-01|48.484848484848484
AV|515|MAD|1229|BOG|2709||0|330|72|161|50.82|1782.68|2023-01-01|44.72049689440994
AV|515|MDE|2745|BGA|2708||0|320|41|96|53.54|2886.46|2023-01-01|42.70833333333333
AV|515|MDE|2745|CTG|2714||0|320 318|44|126|50.56|1512.67|2023-01-01|34.92063492063492
AV|515|MDE|2745|CUC|2713||0|318|38|83|63.94|1251.19|2023-01-01|45.78313253012048
AV|515|MDE|2745|JFK|3797||0|319|44|140|51.96|3952.7|2023-01-01|31.428571428571427
AV|515|MDE|2745|MAD|1229||0|330|64|136|65.35|3950.88|2023-01-01|47.05882352941176
AV|515|MEX|1824|BOG|2709||0|320 737 330|44|91|74.34|5927.799999999999|2023-01-01|48.35164835164835
AV|515|MEX|1824|SJO|1885||0|319|39|119|66.96|3124.3|2023-01-01|32.773109243697476
AV|515|MIA|3576|GUA|1767||0|E90|43|95|53.2|9557.3|2023-01-01|45.26315789473684
AV|515|PCR|2738|BOG|2709|Y|0|ER4|41|133|54.41|2019.4|2023-01-01|30.82706766917293
AV|515|RCH|2746|BOG|2709||0|320 318 319|37|86|62.11|2798.8|2023-01-01|43.02325581395349
AV|515|RTB|1774|SAL|1892||0|ATR|8|27|78.26|1514.01|2023-01-01|29.629629629629626
AV|515|SAL|1892|CUN|1852||0|321 320 E90|28|63|75.05|3216.15|2023-01-01|44.44444444444444
AV|515|SAL|1892|DFW|3670||0|E90|39|96|69.01|4669.1|2023-01-01|40.625
AV|515|SAL|1892|EWR|3494||0|320 738|84|184|54.69|4419.02|2023-01-01|45.65217391304348
AV|515|SJO|1885|MEX|1824||0|319|28|87|74.14|6838.8|2023-01-01|32.18390804597701
AY|2350|ARN|737|LHR|507|Y|0|320 321 319 767|18|41|52.81|2674.5|2023-01-01|43.90243902439025
AY|2350|ARN|737|TXL|351|Y|0|321 738 320 319|64|146|50.92|2828.72|2023-01-01|43.83561643835616
AY|2350|AUS|3673|LHR|507||0|788|19|72|76.66|9144.82|2023-01-01|26.38888888888889
AY|2350|BKK|3885|HEL|421||0|343|58|142|64.23|921.2|2023-01-01|40.845070422535215
AY|2350|CDG|1382|HEL|421||0|321 320 32B 319|57|118|55.6|2682.7999999999997|2023-01-01|48.30508474576271
AY|2350|CNS|3322|HKG|3077|Y|0|333|51|115|78.36|2960.7999999999997|2023-01-01|44.34782608695652
AY|2350|CTA|1509|TXL|351|Y|0|321 320 738|20|62|53.92|4127.799999999999|2023-01-01|32.25806451612903
AY|2350|DFW|3670|CDG|1382|Y|0|763 777|69|140|55.6|2689.64|2023-01-01|49.28571428571429
AY|2350|DUS|345|ORD|3830||0|763|76|171|59.6|4894.1|2023-01-01|44.44444444444444
AY|2350|HEL|421|MHQ|442|Y|0|AT7|49|133|53.42|3433.2999999999997|2023-01-01|36.84210526315789
AY|2350|HEL|421|MSQ|2954|Y|0|CR2 733|20|50|56.86|987.83|2023-01-01|40.0
AY|2350|HEL|421|NCE|1354||0|320 32B|63|144|66.61|2136.2|2023-01-01|43.75
AY|2350|HEL|421|NGO|3942||0|333|91|185|65.9|3729.21|2023-01-01|49.18918918918919
AY|2350|HEL|421|TLL|415|Y|0|AT7 ATR|44|138|72.53|2919.63|2023-01-01|31.88405797101449
AY|2350|HKG|3077|CNS|3322|Y|0|333|48|143|57.76|1078.84|2023-01-01|33.56643356643357
AY|2350|JFK|3797|BCN|1218||0|763|85|170|67.27|1906.46|2023-01-01|50.0
AY|2350|JFK|3797|FCO|1555|Y|0|763|26|85|62.78|1911.36|2023-01-01|30.58823529411765
AY|2350|KRK|669|HEL|421||0|319 321 32B|37|90|62.57|2405.37|2023-01-01|41.11111111111111
AY|2350|LED|2948|HEL|421|Y|0|ATR|42|92|68.94|1461.44|2023-01-01|45.65217391304348
AY|2350|LGW|502|MCO|3878||0|777|57|157|75.62|3697.7|2023-01-01|36.30573248407643
AY|2350|LHR|507|ATL|3682|Y|0|777|26|99|55.29|5745.900000000001|2023-01-01|26.262626262626267
AY|2350|MIA|3576|BCN|1218||0|763|84|171|73.09|3852.36|2023-01-01|49.122807017543856
AY|2350|MSQ|2954|HEL|421|Y|0|CR2 733|30|88|60.78|841.45|2023-01-01|34.090909090909086
AY|2350|ORD|3830|CDG|1382|Y|0|763|63|157|75.61|878.98|2023-01-01|40.12738853503185
AY|2350|OSL|644|HEL|421||0|319|20|68|59.93|1557.86|2023-01-01|29.411764705882355
AY|2350|OTP|1657|TXL|351|Y|0|320 73G|85|181|74.76|7813.099999999999|2023-01-01|46.96132596685083
AY|2350|SAN|3731|LHR|507||0|777|11|22|60.93|5976.4|2023-01-01|50.0
AY|2350|TXL|351|ARN|737|Y|0|738 320 321 319|71|156|54.77|5991.48|2023-01-01|45.51282051282051
AY|2350|TXL|351|HEL|421||0|319|92|190|78.71|3224.4|2023-01-01|48.421052631578945
AY|2350|VAA|462|HEL|421||0|319 32B|80|164|57.62|1810.27|2023-01-01|48.78048780487805
AY|2350|VGO|1250|MAD|1229|Y|0|32S|84|180|57.32|2617.64|2023-01-01|46.666666666666664
AY|2350|WAW|679|HEL|421|Y|0|E70 E90|39|99|76.32|1010.2|2023-01-01|39.39393939393939
AY|2350|ZRH|1678|LIS|1638|Y|0|320 319|80|160|62.21|9743.98|2023-01-01|50.0
AZ|596|ABQ|4019|ATL|3682|Y|0|757|56|139|71.83|6850.700000000001|2023-01-01|40.28776978417266
AZ|596|AMS|580|CGN|344|Y|0|F70|30|94|52.69|4599.3|2023-01-01|31.914893617021278
AZ|596|AMS|580|DXB|2188|Y|0|777|46|106|51.32|2354.28|2023-01-01|43.39622641509434
AZ|596|AOI|4309|FCO|1555|Y|0|E75|62|138|59.5|2696.97|2023-01-01|44.927536231884055
AZ|596|ATL|3682|CVG|3488|Y|0|M88 738|69|161|76.82|1560.89|2023-01-01|42.857142857142854
AZ|596|ATL|3682|HSV|4113|Y|0|717|72|154|64.39|1969.77|2023-01-01|46.75324675324675
AZ|596|ATL|3682|IAD|3714|Y|0|M88|46|143|74.54|2282.67|2023-01-01|32.16783216783217
AZ|596|ATL|3682|RIC|3608|Y|0|M88|38|120|76.8|4537.3|2023-01-01|31.666666666666664
AZ|596|ATL|3682|SEA|3577|Y|0|739 757 738|32|70|63.21|1932.52|2023-01-01|45.714285714285715
AZ|596|ATL|3682|SLC|3536|Y|0|763 757|43|139|56.7|5326.0|2023-01-01|30.935251798561154
AZ|596|ATL|3682|SRQ|4067|Y|0|M90 757|47|136|73.08|2064.26|2023-01-01|34.55882352941176
AZ|596|AUH|2179|CMB|3024|Y|0|320|66|132|50.75|823.84|2023-01-01|50.0
AZ|596|AUH|2179|FCO|1555||0|330|67|161|74.56|7851.1|2023-01-01|41.61490683229814
AZ|596|AUH|2179|KWI|2176||0|320|28|84|64.64|999.0|2023-01-01|33.33333333333333
AZ|596|AUH|2179|MXP|1524|Y|0|332|43|121|70.06|2159.22|2023-01-01|35.53719008264463
AZ|596|AUH|2179|PEK|3364||0|332|48|106|58.37|1823.83|2023-01-01|45.28301886792453
AZ|596|BDS|1506|LIN|1529|Y|0|E90 319 E75 32S|56|112|66.81|970.34|2023-01-01|50.0
AZ|596|BLQ|1538|IAS|1655||0|733|29|115|55.83|807.55|2023-01-01|25.217391304347824
AZ|596|BOD|1264|CDG|1382|Y|0|321 320 32A 318|31|73|73.9|2244.15|2023-01-01|42.465753424657535
AZ|596|BZO|1536|FCO|1555||0|S20|69|151|51.2|2554.58|2023-01-01|45.6953642384106
AZ|596|CAI|1128|FCO|1555||0|319 32S|29|96|68.01|1987.79|2023-01-01|30.208333333333332
AZ|596|CDG|1382|ARN|737|Y|0|320 321 32A 319|32|65|64.63|1748.17|2023-01-01|49.23076923076923
